EN216_r10c19_Dep09Ch01_F05/0/09/2	2926.80	0	0	5	0	9	3366	22495	22978	22309	22486	0_Good
EN217_r10c20_Dep09Ch02_F05/0/09/3	2973.00	0	0	5	0	9	3366	22495	22978	22309	22486	0_Good
EN196_r09c21_Dep04Ch31_F05/0/10/0	1869.60	0	0	5	0	10	3366	22731	23160	22657	22505	0_Good
EN218_r10c21_Dep09Ch03_F05/0/10/2	1846.20	0	0	5	0	10	3366	22731	23160	22657	22505	0_Good
EN197_r09c22_Dep23Ch07_F05/0/10/1	1292.40	0	0	5	0	10	3366	22731	23160	22657	22505	0_Good
EN219_r10c22_Dep23Ch08_F05/0/10/3	1489.80	0	0	5	0	10	3366	22731	23160	22657	22505	0_Good
EN265_r13c02_Dep05Ch12_F07/0/00/1	1967.40	0	0	7	0	0	3366	21335	21978	21032	21232	0_Good
EN287_r14c02_Dep05Ch16_F07/0/00/3	2112.60	0	0	7	0	0	3366	21335	21978	21032	21232	0_Good
EN264_r13c01_Dep22Ch11_F07/0/00/0	1713.60	0	0	7	0	0	3366	21335	21978	21032	21232	0_Good
EN286_r14c01_Dep22Ch12_F07/0/00/2	2379.00	0	0	7	0	0	3366	21335	21978	21032	21232	0_Good
EN266_r13c03_Dep05Ch13_F07/0/01/0	2648.40	0	0	7	0	1	3366	22096	22717	21838	22284	0_Good
EN267_r13c04_Dep05Ch14_F07/0/01/1	2794.80	0	0	7	0	1	3366	22096	22717	21838	22284	0_Good
EN288_r14c03_Dep05Ch17_F07/0/01/2	2046.60	0	0	7	0	1	3366	22096	22717	21838	22284	0_Good
EN289_r14c04_Dep05Ch18_F07/0/01/3	2863.80	0	0	7	0	1	3366	22096	22717	21838	22284	0_Good
EN268_r13c05_Dep05Ch15_F07/0/02/0	2139.60	0	0	7	0	2	3366	22583	23045	22362	22555	0_Good
EN290_r14c05_Dep05Ch19_F07/0/02/2	1972.20	0	0	7	0	2	3366	22583	23045	22362	22555	0_Good
EN269_r13c06_Dep06Ch12_F07/0/02/1	1911.60	0	0	7	0	2	3366	22583	23045	22362	22555	0_Good
EN291_r14c06_Dep06Ch16_F07/0/02/3	1626.60	0	0	7	0	2	3366	22583	23045	22362	22555	0_Good
EN270_r13c07_Dep06Ch13_F07/0/03/0	2465.40	0	0	7	0	3	3366	22447	23163	22326	22577	0_Good
EN271_r13c08_Dep06Ch14_F07/0/03/1	1633.80	0	0	7	0	3	3366	22447	23163	22326	22577	0_Good
EN292_r14c07_Dep06Ch17_F07/0/03/2	2150.40	0	0	7	0	3	3366	22447	23163	22326	22577	0_Good
EN293_r14c08_Dep06Ch18_F07/0/03/3	1896.00	0	0	7	0	3	3366	22447	23163	22326	22577	0_Good
EN272_r13c09_Dep06Ch15_F07/0/04/0	2574.00	0	0	7	0	4	3366	22874	23203	22596	22586	0_Good
EN294_r14c09_Dep06Ch19_F07/0/04/2	2551.80	0	0	7	0	4	3366	22874	23203	22596	22586	0_Good
EN273_r13c10_Dep07Ch12_F07/0/04/1	2566.20	0	0	7	0	4	3366	22874	23203	22596	22586	0_Good
EN295_r14c10_Dep07Ch16_F07/0/04/3	2894.40	0	0	7	0	4	3366	22874	23203	22596	22586	0_Good
EN274_r13c11_Dep07Ch13_F07/0/05/0	1781.40	0	0	7	0	5	3366	22950	23340	22783	22640	0_Good
EN275_r13c12_Dep07Ch14_F07/0/05/1	2006.40	0	0	7	0	5	3366	22950	23340	22783	22640	0_Good
EN296_r14c11_Dep07Ch17_F07/0/05/2	2197.20	0	0	7	0	5	3366	22950	23340	22783	22640	0_Good
EN297_r14c12_Dep07Ch18_F07/0/05/3	1982.40	0	0	7	0	5	3366	22950	23340	22783	22640	0_Good
EN276_r13c13_Dep07Ch15_F07/0/06/0	2034.60	0	0	7	0	6	3366	22911	23151	22728	22588	0_Good
EN298_r14c13_Dep07Ch19_F07/0/06/2	2297.40	0	0	7	0	6	3366	22911	23151	22728	22588	0_Good
EN277_r13c14_Dep08Ch12_F07/0/06/1	2442.60	0	0	7	0	6	3366	22911	23151	22728	22588	0_Good
EN299_r14c14_Dep08Ch16_F07/0/06/3	2409.60	0	0	7	0	6	3366	22911	23151	22728	22588	0_Good
EN278_r13c15_Dep08Ch13_F07/0/07/0	2322.60	0	0	7	0	7	3366	22901	22805	22665	22224	0_Good
EN279_r13c16_Dep08Ch14_F07/0/07/1	2490.60	0	0	7	0	7	3366	22901	22805	22665	22224	0_Good
EN300_r14c15_Dep08Ch17_F07/0/07/2	1900.20	0	0	7	0	7	3366	22901	22805	22665	22224	0_Good
EN301_r14c16_Dep08Ch18_F07/0/07/3	2376.60	0	0	7	0	7	3366	22901	22805	22665	22224	0_Good
EN280_r13c17_Dep08Ch15_F07/0/08/0	1905.00	0	0	7	0	8	3366	22824	22692	22589	22105	0_Good
EN302_r14c17_Dep08Ch19_F07/0/08/2	2258.40	0	0	7	0	8	3366	22824	22692	22589	22105	0_Good
EN281_r13c18_Dep09Ch12_F07/0/08/1	2446.80	0	0	7	0	8	3366	22824	22692	22589	22105	0_Good
EN303_r14c18_Dep09Ch16_F07/0/08/3	2274.60	0	0	7	0	8	3366	22824	22692	22589	22105	0_Good
EN282_r13c19_Dep09Ch13_F07/0/09/0	2054.40	0	0	7	0	9	3366	22182	22559	22171	22084	0_Good
EN283_r13c20_Dep09Ch14_F07/0/09/1	2244.00	0	0	7	0	9	3366	22182	22559	22171	22084	0_Good
EN304_r14c19_Dep09Ch17_F07/0/09/2	2286.60	0	0	7	0	9	3366	22182	22559	22171	22084	0_Good
EN305_r14c20_Dep09Ch18_F07/0/09/3	2335.20	0	0	7	0	9	3366	22182	22559	22171	22084	0_Good
EN284_r13c21_Dep09Ch15_F07/0/10/0	2037.00	0	0	7	0	10	3366	22402	22839	22112	22302	0_Good
EN306_r14c21_Dep09Ch19_F07/0/10/2	1839.60	0	0	7	0	10	3366	22402	22839	22112	22302	0_Good
EN285_r13c22_Dep23Ch11_F07/0/10/1	1497.60	0	0	7	0	10	3366	22402	22839	22112	22302	0_Good
EN307_r14c22_Dep23Ch12_F07/0/10/3	1301.40	0	0	7	0	10	3366	22402	22839	22112	22302	0_Good
EN221_r11c02_Dep05Ch04_F06/0/00/1	2245.20	0	0	6	0	0	3366	21471	22081	21311	21416	0_Good
